Column1,tweet_id,created_at,text,intent,strength
3399,8.80E+17,6/27/2017 13:05, مستخدم  انا أخوكم هشام منطقة الانبار مهجر بحاجة ماسة لزراعة الكبد ويوجد متبرع أقاربي ولاكن أملك كلفت العملية فأرجو المساعدة اه  رابط ,0,0
3400,8.69E+17,5/27/2017 22:21, مستخدم  هه انتو ليش محسسينا كلنا موالين لايران ترا الي يحاجيج مهجر ونازح منطقته بسبب داعش بيتنا فجروا وقتلوا شي عدنا  للعلم اني سني,0,0
3401,8.32E+17,2/15/2017 20:33,10 مليون مهجر ومشرد بفضل عدائكم وتنفيذكم لمخطط تخدمون الامبرياليه المتصهينه وحلفاؤها ببلادنا وأن قطعانكم المحصودة تبرهن أحقادكم,0,0
3402,8.17E+17,1/5/2017 10:34, مستخدم   مستخدم  غباء وحقد وجاهلية جعلهم يقتلون والعالم يتطور بالعلم ويبني بيوت للكلاب ونحن البشر مهجر,0,0
3403,8.08E+17,12/12/2016 15:48, بالحشد _ توحدنا ولك مشتاكلك تعرف شكد بكد حسره مهجر يرجع ال بيته,0,0
3404,8.03E+17,11/28/2016 18:56, بلياك _ انا جيشنا مهجر مشرد نازح حزين مسبي منفي ظلام الغربة,0,0
3405,7.93E+17,10/30/2016 21:13,فرحتنا الكبرى بعودة مهجر الى بيته معزز مكرم أيام  داعش عدد  الف مبروك  مستخدم  العودة صورتك أكبر نصر للعراق  الحشد _ ثبات _ وفداء  رابط ,0,0
3406,7.92E+17,10/27/2016 20:32,,0,0
3407,7.88E+17,10/16/2016 6:12,الصومال 11 قتيلا 50 الف مهجر منطقتين متجاورتين وفد أعلن استقلاله طرف,0,0
3408,7.76E+17,9/15/2016 10:55, لانك _ عراقي لازم تكون اما مهجر او نازح او ميت,1,0
3409,7.74E+17,9/10/2016 0:57,الشهيد صدام حسين تهمو بقتل العراقين بقضية الدجيل وحكم العدام بوش المجرم وبلير قتلو مليون عراقي 8 مهجر عراقي الماذا يتحكمون,0,0
3410,7.74E+17,9/8/2016 18:18, مستخدم  سمحت معاك اسود لامع مو مشكلة السعة لنازح مهجر معتر يحتاج التواصل الاهل والاصدقاء ديار الغربة ولك الأجر والثواب,1,0
3411,7.66E+17,8/18/2016 15:51, مستخدم   مستخدم  والله يضاعف لمن يشاء  اجمل الصدفة سبيل الله اجل إنقاذ مهجر او اطعام جائع ,0,0
3412,7.66E+17,8/16/2016 13:05, مستخدم  مدينتي كربلاء اكثر 100 الف سني مهجر عايشين بنصنا ياكلون نأكل مو مخيمات الاردن وسط الصحراء  لماذا لانقتلهم  ,0,0
3413,7.50E+17,7/4/2016 1:22, اعيش _ بوطن ربعه شهيد وربع اخر مهجر وربع يقاتل داعش الجبهات وربعه الاخير يشكو ظلمه غدر العرب   رابط ,0,0
3414,7.44E+17,6/16/2016 23:39, مستخدم   مستخدم   مستخدم  اخي العزيز نتطلع الى اليوم تتحرر الارض داعش ويعود مهجر الى داره معززا مكرما الي نطمح,0,0
3415,7.43E+17,6/16/2016 10:27,جندي عراقي يشوف ابوه غياب سنتين احتل داعش قراهم طلع مهجر ورجع لأهله محرر  رابط ,0,0
3416,7.31E+17,5/12/2016 3:10,تقرير دولي  40 مليون مهجر داخلي خلال 2015 نصفهم العراق واليمن وسوريا  رابط   رابط ,0,0
3417,7.30E+17,5/10/2016 1:24,المقطع الثالث الغصيدة فكرة صاحب الغصيدة مهجر عراقي الموصل حسبنة الله ونعم الوكيل  رابط ,0,0
3418,7.14E+17,3/27/2016 20:59, احموا _ اطفالنا _ المشاهد تبين انو اصلا طفولة ماكو تخيل طفل عمرة 6 سنوات ويبيع بالشارع او مهجر او نازح او او او وين الطفولة اريد اعرف,0,0
3419,7.14E+17,3/27/2016 16:47, مستخدم  معناة يعانيها نازح او مهجر او محاصر تتحملوها انتم امام الله,0,0
3420,6.90E+17,1/21/2016 18:26, مستخدم  الله يكون عون مهجر ونازح وطنه,0,0
3421,6.73E+17,12/4/2015 23:02,العراقي مهان ارضه مهجر نازح يلاحقه الموت ارضه سيادة للعراق حكومة جيش الموت والعار لكل ساهم تدمير بلدنا,1,0
3422,6.57E+17,10/22/2015 22:16, مستخدم  المهم خلص هاي الدنيه كضاها مهجر,0,0
3423,6.52E+17,10/7/2015 6:27,ان تتخيلوا ان 5  6 مليون مهجر عراقي داخل العراق ومتوقع وصولهم 10 مليون آخر العام فكيف تكون اغاثتهم   الفزعة _ _ أمة _ الاسلام ,1,0
3424,6.46E+17,9/21/2015 17:35,ابكي ياوطني فأني فيك مهجر إين أرحل مستقر ياوطني شردوني برلين سأرحل المهجر  رابط ,1,0
3425,6.39E+17,9/2/2015 19:24, مستخدم  سبب مشاكل منطقتنا الفتاوى انتجت الحروب والقتال والتكفير والبغض  فاصبح الناس مهجر ناحب ومهاجر هارب ومتوطن محارب   ,0,0
3426,6.39E+17,9/2/2015 19:17, مستخدم  اصبح ابناء الامة الاسلامية اليوم الفتاوى مهجر ناحب ومهاجر هارب ومتوطن محارب   ,0,0
3427,6.28E+17,8/3/2015 14:59, مستخدم  الحمد لله حال اخوك مهجر ارهاب داعش الانبار بغداد 6 اشهر وتحت رحمه الله مليشيات القتل  الصبر الله,0,0
3428,6.24E+17,7/22/2015 17:51, مستخدم  اخوك مهجر دير بالك علينه,0,0
3429,6.17E+17,7/3/2015 22:45, مستخدم  والمتكلم احد المتضررين باني مهجر بيتي واسكن هيكل بيت للضروره بغداد ان هجرت مدينتي الانبار  ,0,0
3430,6.11E+17,6/16/2015 14:25, مستخدم  سوري مهجر بالعراق,0,0
3431,6.08E+17,6/9/2015 18:42, مستخدم  انه فاهم شي وانه مهجر كمان أغلط علا حدا,0,0
3432,6.05E+17,5/31/2015 9:02,اعلام داعشي لماذا يحرق شاب سني بهذا اليوم علما ان الشباب السني مهجر داعش المحافظات الشيعيه ويعيش بامن وامان,0,0
3433,5.96E+17,5/7/2015 2:10,تقرير دولي  38 مليون مهجر داخليا حول العالم والعراق الأكثر تضررا جراء إرهاب داعش   رابط   رابط ,0,0
3434,5.94E+17,4/30/2015 17:47,اليوم مهجر اريد احدد منين احداث داعش سالوه ليش متروح تدافع بلدك  كال اي يتطوع غبي ضيع نفسه لخاطري حكومة زبالة,0,0
3435,5.89E+17,4/16/2015 22:54, قلبي مهجر يدخل الغرباء   فقط انتي لديك قطرة دمي,0,0
3436,5.83E+17,4/1/2015 20:38, مستخدم  الخير ياشيخ سيف بن زايد انشدك بالله طالبك تساعدني اني العراق مهجر سني الحويجه جبوري اهلي بالعراء حوله الي ولاقوه,0,0
3437,5.78E+17,3/19/2015 9:43,مستشفى سفير الامام الحسين تنقذ مواطنا موصليا مهجر بعملية جراحية كبرى عجز مستشفيات بغداد  رابط   مستخدم ,0,0
3438,5.65E+17,2/10/2015 20:02, العراق بلد المليون شهيد  العراق بلد المليون فقير  العراق بلد المليون مهجر  العراق بلد المليون مسلوب  العراق بلد المليون يتيم,0,0
3439,5.52E+17,1/5/2015 11:47,مهجرون الوطن ام الوطن مهجر عنا لاجئين الوطن ام الوطن لاجئ منا  قلمي,1,1
3440,5.49E+17,12/27/2014 18:00,عام وانتم بألف خير ويعم الامن والفرحه بيت عراقي وكل مهجر يرجع بيته ويفرج متضايق يارب  رابط ,0,0
3441,5.31E+17,11/9/2014 16:31,يقول المثل الحجر مكانه ثقيل ويقول مكسيم غوركي الفار جحره عظيم القيمة اللهم ارجع مهجر الى بيته امين يارب العالمين,0,0
3442,5.14E+17,9/23/2014 20:27,أبناء بلدي الغيارى  شعب مهجر مشرد ممزق  شبعت الارض دمائهم وأرتوت وتقيأت  بلد تكالب أبناءه أعداءه   رابط ,0,0
3443,5.10E+17,9/11/2014 9:01,ساخلد للنوم تمنياتي لكل مريض الشفاه لكل حزين بدل دمعة ابتسامة تشرق وجهه لكل تائه او مغترب او مهجر العودة لكل مظلوم حقه  ,0,0
3444,5.10E+17,9/10/2014 18:17,ساخلد للنوم تمنياتي لكل مريض الشفاه لكل حزين بدل دمعة ابتسامة تشرق وجهه لكل تائه او مغترب او مهجر العودة لكل مظلوم حقه,0,0
3445,5.02E+17,8/19/2014 17:12, مستخدم   مستخدم  اي انه اجاني اليوم للمحل وكال ساعدوني انه الموصل مهجر اللهجة مالته مو مصلاوية,0,0
3446,4.99E+17,8/11/2014 16:14, إزاحة _ المالكي اللهم احفظ العراق والعراقيين وارجع مهجر الى بيته,0,0
3447,4.94E+17,7/28/2014 6:09, مستخدم  دي اني مهجر لتبجين,0,0
3448,4.79E+17,6/18/2014 11:04,الجزائر بلد المليون شهيد والعراق اصبح بلد المليون مهجر تصحوا عرب مسلمين رمضان الأبواب وإخوانكم العراق يفترشون الارض,0,0
3449,4.79E+17,6/18/2014 11:02, مستخدم  الى إخوتنا العالم عليكم وإخوتنا الخليجيين إخوانكم سنة العراق يقتلون وأصبح لدينا مليون مهجر ساهم التبرع,0,0
3450,4.72E+17,5/29/2014 13:53,الشهيد السعيد احمد كيارة مكان لاستشهاد سوريا مدافع مولاتي زينب ستشهاد غريب مهجر حكومة المالكي  رابط ,0,0
3451,1.35E+18,1/12/2021 8:32, رابط  المطيع المتدين والمستبد المبدع فهذا قياس ديني يقاس الادب لذلك الثقافة العربية حالة سكون وركود بعيدة الابداع والابتكار وقد تمسكت بكل مهاجر ثقافي واستهلكته  آراء وبعض المعالجات المقال  الساكن العربي  رابط ,0,0
3452,1.34E+18,12/8/2020 19:52, مستخدم  الخير ام مهاجر,0,0
3453,1.34E+18,12/6/2020 0:05, مستخدم   مستخدم  وبدات تغني  اشوفك وين مهاجر  ,0,0
3454,1.33E+18,11/15/2020 22:44, مستخدم  امانه اذا تعرفين اشخاص محتاجه سوريا فينا نساعد لان عشنا ظروف الحرب وسوريا الوحيده بلدان العالم  العالم استقبلت اكثر خمسه مليون عراقي مهاجر,1,0
3455,1.31E+18,10/6/2020 8:20, مستخدم  والنسبه طرديه عدد المهاجرين والظلم الواقع الناس البلد  مهاجر ومهجر ومغيب فقد وطني الكثير القامات الطبيه والهندسيه والعلميه المتميزه وكذلك الكثير الشباب الواعد امل المستقبل  العراق 2003,0,0
3456,1.30E+18,9/4/2020 13:50, مستخدم  صاحب الكلمة الحرة عدو المليشيات 1 فائق الشيخ علي حفظه الله يقولها وجوههم علنا فكم عظيم وشجاع الرجل  الشعب كله خلفكم الاحرار الشرفاء كالخليفة عمر بن الخطاب هاجر يثرب علنا وعلى رؤوس الاشهاد وقال أراد ييتم أطفاله فليواجهني الجبل اني مهاجر يثرب ,0,0
3457,1.29E+18,8/8/2020 0:55,نستطيع فراقها ففراق سكن الفؤاد  ممات صمتنا  والحبيب مهاجر الشعور تخونه الكلمات فالصمت يعني الرضا  لكننا موتى  فهل يتحدث الأموات ,0,0
3458,1.29E+18,8/7/2020 14:31, مستخدم  يعني مو صفات خاصه  هه يحمل حزن حزنك وجرح قلبه عميق وعنده احساس ومشاعر طير عشه مهاجر يمكن مثله ماتلاقي اصبر اليوم وتنظر باجر,0,0
3459,1.28E+18,7/19/2020 13:44,انت راكبلي جوب وطالع العراق مهاجر ولاجيء ونايم براس البلد اللي كاعد جاي خابصنه بالسوشيال ميديا باخبار البلد وبس تدافع جان بقيت حبيبي مو بعت صيغه امك حته تطلع شلون مجان وهسه صايرلي وطني اخاف باجر ترجعولي تصيرون الرفحاويين وجنه ندافع عله الوطن بره دحير بروحك,0,0
3460,1.27E+18,6/17/2020 16:55,اقوى الفيديوهات المؤثرة   حدث منطقة البردي شرق مدينة طبرق شاب طبرق يطعم يوم طائر مهاجر وفي اخر يوم يريد يهاجر الطائر نزل الطائر ظن الشاب ان الطائر محتاج قطعة السمك حدث العكس تماما   نزل الطائر ليودع الشاب الرحيل    رابط ,0,0
3461,1.27E+18,6/4/2020 18:19, مستخدم  الى مهاجر,0,0
3462,1.27E+18,5/26/2020 12:01,عزيزي إبن الوسط والجنوب واقع تريد تتقبله أوما تتقبله مشكلتك  القنوات تتعامل وياك فصول السنة الأربعه  بوكت الذبح 11 عش وقوتهم العسكري يطلعونك مشرك رافضي صفوي مجوسي بوكت الوطنية مواطن درجة ثالثه شروكي تبعي هندي مهاجر  وبوكت التظاهر سوبر مان    رابط ,0,0
3463,1.23E+18,3/1/2020 8:02, بالصور وصول ألفي مهاجر الأقل الأحد الحدود اليونانية التركية بهدف محاولة العبور  أوروبا أعقاب إعلان الرئيس التركي رجب طيب اردوغان فتح حدود بلاده أمامهم   رابط ,0,0
3464,1.23E+18,2/29/2020 19:50,وزير الداخلية  التركي  السبت 37  مهاجر حدودنا بولاية  أدرنة  أوروبا   اليونان  تركيا _ _ الإرهاب,0,0
3465,1.23E+18,2/11/2020 6:25, إني مهاجر ربي   تغرق تفاصيل التعب  تنكمش هموم الزمن غمومه  سكن قلوبنا معنى الهجرة الله السفر الجنة  ,0,0
3466,1.20E+18,11/30/2019 2:35, مستخدم   مستخدم  والله ماكو غيرك الزعطوط انصحرت بالكلام كمت تمسلت وتمضرط   ومقصدي مو شخص مهاجر ذيل ولتفر السالفة   انجب غبي,0,0
3467,1.18E+18,9/25/2019 11:40,وزارة العمل والشون الاجتماعية العراقية تقرر منح عراقي مهاجر يعود الى العراق مبلغ 8 مليون وعند العودة يمنحك البلد الاوربي ايضا مبلغ 4 مليون خطوة ممتازة لاغراء المهاجرين وحثم للعودة الى  العراق,0,0
3468,1.16E+18,8/15/2019 13:35, مستخدم  مهاجر بلاد الفرنجة,0,0
3469,1.16E+18,7/29/2019 7:11, مستخدم  وين مهاجر  ,0,0
3470,1.14E+18,6/13/2019 9:59, مستخدم  اشوفك وين مهاجر,0,0
3471,1.13E+18,5/31/2019 1:21, مستخدم  انتي تدرين سنه كنت ادخل تويتر احس نفسي مهاجر هسه زادو هواي,0,0
3472,1.13E+18,5/29/2019 14:39,رب قلبي  اجعله عامرا  مهاجر  آمن حماك  سعيد بقربك  مكتفي عمن سواك  ,0,0
3473,1.13E+18,5/17/2019 23:39,قال تعالى ولكم رسول الله أسوة حسنه فالنبي ضيق قومه وشددوا بتعذيب أصحابه خرج مكه مهاجر يثرب وهناك كون ماشبه المعارضه وبعد مدة فاتحاويتبعه جيش عرمرم فعلى البدون يفعلوا كفعلوه فيهاجروا يعودوا فاتحين بد تضييع وقتهم وجهدهم سودى  ,0,0
3474,1.11E+18,4/6/2019 15:16, العراق _ والسعوديه _ مصير _ شهيد عراقي الحرب الإيرانيه  فقير عراقي الصداقة الإيرانية  مهاجر ولاجئ ونازح عراقي المليشيات الإيرانيه  مدمن وقتيل عراقي المخدرات الإيرانيه ,0,0
3475,1.09E+18,1/16/2019 18:22,متصل الان   ام ان اتصال اخر ثواني الانتظار جمرات  الوقت مقصلة العاشقين والليل آلفجر مهاجر  أض  أحتاج كلمة   أحبك وان كانت بذات حلم  رابط ,0,0
3476,1.09E+18,1/16/2019 4:34,قدري ولت امه تتامر نفسها ويكفر بعضها بعضا واكون اما وسط ركام النازل واصوات المدافع او مهاجر وسط امواج البحر او ثلوج الجبل الهائج تبا وماتفعلون انسيتم انتم خير امه اخرجت للناس ونحن نتضرع جوعا وبردا اعمالكم  رابط ,0,0
3477,1.08E+18,1/3/2019 19:58, مستخدم  رسالة إلي مهاجر    الوطن    راقصة ملاهي نبدلها     مهدي الغزي,0,0
3478,1.08E+18,1/3/2019 19:57,رسالة إلي مهاجر    الوطن    راقصة ملاهي نبدلها     مهدي الغزي  رابط ,0,0
3479,1.06E+18,11/12/2018 13:55,اشوفك وين مهاجر  حاتم العراقي  رابط  عبر  مستخدم ,0,0
3480,1.04E+18,8/30/2018 7:50,انها مجرد اشاعة حقكم ان تطالبو فنان مهاجر شيء يمكنكم الطلب حكومتكم اولا وان تكونو انتم بقدر المسؤلية  محاس _ محافظة _ البصرة اهتمو باشياء اخرى اهم شائعات عطايا وهدايا انتم اوصل المحافظة لهذا الوضع المخزي  رابط ,0,0
3481,1.02E+18,7/23/2018 1:47, مستخدم   مستخدم  كابتن عمار  لاعب السويدي احد افراد الحكومة السويدية خرجوا ووقفوا معاه  اوزيل يستثني وانما صرح الكل  عندما افوز انا الماني وعندما اخسر انا مهاجر  فاذا مشكلة المان معه قومية لماذا يقل ميهمت شول وسردار تاسمي الكوردين شيئا عنصريتهم واذا دينية لماذا يقله غيرهم,0,0
3482,9.99E+17,5/21/2018 23:46,اردوغان انا حامي اعراضكم اهل اوربا وتاج راسكم واذا تحجون زائد اخلي 100 الف مهاجر يجوكم شلع قلع ونحن مانحجي املع  رابط ,0,0
3483,9.88E+17,4/22/2018 16:10,تشاء عابر مهاجر عز اللقاء ساظل رمزا للوفاء    رابط ,0,0
3484,9.70E+17,3/3/2018 9:35, مستخدم  اكيد وكلامي مو موجه الج او لمريم كلامي موجه لكل عراقي مهاجر واغلبهم مثقفين  تعرفين المالكي اشون فاز الدورة الراحت باصوات التصويت الخاص القوات الامنية والسجناء والتزوير مناطق حوض بغداد,0,0
3485,9.63E+17,2/13/2018 8:03, مستخدم  اشوفك وين مهاجر,0,0
3486,9.60E+17,2/4/2018 13:23,أتركها تأتي مكتوبه السماء طير مهاجر يعرف سيرحل لكنه يثق بالله  اساطير _ تويتر,0,0
3487,9.56E+17,1/24/2018 11:01, مستخدم  الله يسعد أيامك ويريح بالك   رائعة الأبيات   تعلم ان الحياة نور مهاجر يزورنا ويختفي   تعلم اننا الألم الندم نصنع المعجزات نعتلي القمم   لقائلها  رابط ,0,0
3488,9.44E+17,12/21/2017 14:02, مستخدم  دكتور مستورة أصل عربي مهاجر عائلة مستورة  رابط ,0,0
3489,9.44E+17,12/21/2017 13:48, مستخدم  مستورة أصل سوري مهاجر عربي  رابط ,0,0
3490,9.18E+17,10/11/2017 18:15,طار القلب مني  إليها   وروحي ترفرف  كطير  مهاجر   يريد وطن   وهي تكون وطني    سبقني القلب إليها  والروح تنادي  سالحق ياقلب  رابط ,0,0
3491,9.15E+17,10/3/2017 19:27,القصيدة طرى شعر بالبال الفرح وأنت الحزن والمشاعر   وأنت السفر بالعمر ترحال وأنت الوطن لارضه مهاجر    رابط ,0,0
3492,8.70E+17,6/1/2017 12:22, مستخدم  طير مهاجر أقرب انسان لكلي بدنيا رد,0,0
3493,8.66E+17,5/19/2017 10:56, الغربه _ يعني الغربة كالموت والفناء فالجسد مهاجر تيه الغربة والروح تهيم الوطن,0,0
3494,8.61E+17,5/8/2017 9:05, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3495,8.61E+17,5/8/2017 9:02, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3496,8.61E+17,5/6/2017 8:24, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3497,8.57E+17,4/27/2017 6:48, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3498,8.56E+17,4/24/2017 9:43, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3499,8.55E+17,4/21/2017 8:08, مستخدم  السبب المهاجرين المسلمين الى فرنسا اي مهاجر يملك شياء يسعى ان يبني حياة باريس وعندما يفشل تتقرب الجماعات الارهابيه وتدعمه ويقتل,0,0
3500,8.54E+17,4/18/2017 11:26,إني مهاجر ربي العزيز الحكيم  رابط ,0,0
3501,8.54E+17,4/17/2017 6:11, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3502,8.52E+17,4/13/2017 6:14, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3503,8.52E+17,4/13/2017 6:14, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3504,8.52E+17,4/12/2017 9:34, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3505,8.49E+17,4/4/2017 9:40, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3506,8.48E+17,4/2/2017 5:51, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3507,8.44E+17,3/21/2017 8:22, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3508,8.26E+17,1/29/2017 9:09, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3509,8.26E+17,1/29/2017 8:26, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3510,8.26E+17,1/29/2017 7:41, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3511,8.26E+17,1/29/2017 5:29, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3512,8.25E+17,1/28/2017 5:10, مستخدم   مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3513,8.25E+17,1/26/2017 21:47,اششوفك وين مهاجر  خلصنا _ خلاص _ _ امتحانات  رابط ,0,0
3514,8.25E+17,1/26/2017 8:32, مستخدم   كنت أنك أبعد طير مهاجر   رابط ,0,0
3515,7.98E+17,11/13/2016 11:15, مستخدم   مستخدم   مستخدم  اخوالك الروس لاتنسى وجدك سوري الاصل مهاجر دير بالك اقاربك,0,0
3516,7.89E+17,10/20/2016 9:29,والإنقاذ 200 مهاجر قبالة السواحل وإنقاذ 3 جثث,0,0
3517,7.70E+17,8/28/2016 8:11,خبر هام الشباب العراقي  سويسرا تقرر تزويج شاب عراقي مهاجر الشرع 4 نساء اجل تقليل العنوسه  رابط ,0,0
3518,7.70E+17,8/27/2016 18:51, مستخدم  اي صبا فعلا الحج قتل هه مو هيج يعني والله عبالي مهاجر,0,0
3519,7.57E+17,7/23/2016 20:19, مستخدم  اي وين اكو احسن هه ماكو خوية يمكن مهاجر,0,0
3520,7.55E+17,7/17/2016 22:30,واليوم مسافر مهاجر وهذا زعلان الدنيا طفشان زمان غدانا عيش وماش نفرش الأرض وناكل صحن ضحكتنا يسمعها الجيران,0,0
3521,7.49E+17,6/30/2016 21:14,ايسلندا تمنح 5000 شهريا لكل مهاجر يتزوج بنت ايسلندية لزيادة النسل  رابط ,0,0
3522,7.48E+17,6/29/2016 19:25,الى يهمه الامر  بسبب نقص الرجال ايسلندا تمنح 5000 الف لكل مهاجر يتزوج بنات ايسلندا لزياده النسل  رابط ,0,0
3523,7.47E+17,6/26/2016 21:32, لوين _ مهاجر لمطرح المالو رجعة,0,0
3524,7.42E+17,6/13/2016 17:18,مهاجر الى لبنان  الصدمة,0,0
3525,7.42E+17,6/13/2016 9:27, العراقيات ضلن اكتبن ممنوع الخاص والخاص بلوك  مهاجر الى  يثرب  الصدمه  رابط ,0,0
3526,7.41E+17,6/8/2016 22:33,300 مهاجر عراقي عادوا اليونان لقناعتهم أوربا أرض الأحلام  رابط ,0,0
3527,7.37E+17,5/29/2016 22:22, مستخدم  الاخ اركان حرب  حساب ينقل الحرب شمع الدواعش اول باول  مهاجر الفيس لتويتر متابعه لطفا  اعلام _ الخليج _ داعشي  نغرد _ نحب _ نحارب,0,0
3528,7.16E+17,4/1/2016 20:10, فراك _ الاحبة _ صعب أشوفك وين مهاجر بأي بلد صاير حمدلله أني مامجربه الفرا شاءآلله أجربه,0,0
3529,7.12E+17,3/20/2016 13:05, مستخدم  الامم المتحدة اي بلد محتل او حرب اهلية لاجئين مهاجر شرعي وانتم تشمتوا بالعرب المسلمين عيب,0,0
3530,7.12E+17,3/20/2016 12:55, مستخدم  بالامم المتحدة بلد حرب احتلال مهاجر شرعي لاجيء الحق باللجؤ ظلم تكرره انت اكتب بالحق,0,0
3531,7.09E+17,3/12/2016 14:42,مهاجر كوردي مقدونيا  تزايدت حالات سرقة هويات الاحوال المدنية السورية المخيمات  رابط   رابط ,0,0
3532,6.92E+17,1/27/2016 11:31,العثور جثث 20 مهاجرا كورديا احدى الجزر اليونانية  ايجه  اليونان  مهاجر  رابط   رابط ,0,0
3533,6.80E+17,12/23/2015 3:46,مهاجر كوردي  الحياة اوروبا كذبة كبيرة  رابط   رابط ,0,0
3534,6.79E+17,12/21/2015 16:02,تأمل بعمق    وقال إني مهاجر ربي   أعظم رحلة يقطعها العبد حياته   الرحلة يحزم حقائب روحه الله ,0,0
3535,6.66E+17,11/16/2015 11:22, مستخدم  احد الانتحاريين سوري مهاجر عبر لفرنسا طريق اليونان تهريب,0,0
3536,6.65E+17,11/11/2015 21:57, تونس ابو مهاجر التونسي أمر منطقة البو حياة شرقي  الرمادي تم تسفيره الى جهنم تحرير المنطقة  سنرعبهم _ _ الاربعين  رابط ,0,0
3537,6.63E+17,11/6/2015 7:03,ملايين مهاجر سيصلون اوربا لغاية 2017   ورأيت الناس يخرجون دين الله افواجا,0,0
3538,6.51E+17,10/6/2015 15:31, مستخدم  البلد يستنفذ طاقاته كوادر طبيه وفنيه وعلمية مهاجر وقتيل   _ سنة يبقى العراق الص ورجال الصحراء ,0,0
3539,6.50E+17,10/3/2015 11:40,كطائر مهاجر الفصول بقاءه يطول حظوره يحول لباقي الطيور بالنزول ساحه خضراء ماء فكلنا سواء راحلون,0,0
3540,6.50E+17,10/2/2015 12:50,العطر  أحدى تذاكر الحب الأنيقة  تجد قلبك مأزق عطر عابر او ربما ذكرى عطر مهاجر  رابط ,0,0
3541,6.49E+17,9/29/2015 14:52,مأساة الشاحنة النمساوية   العثور جثة مهاجر عراقي فرنسا  رابط   رابط ,0,0
3542,6.47E+17,9/25/2015 10:39, بريد   رابط ,0,0
3543,6.47E+17,9/23/2015 18:13,الامم المتحده اكثر 50 الف مهاجر الى اوربا  رابط ,0,0
3544,6.47E+17,9/23/2015 8:43,عراقي مهاجر الى اوروبا يحمل ابنته العامين   اين دور حكومة العبادي لايقاف تدفق العراقيين الى اوروبا  AFP  رابط ,0,0
3545,6.43E+17,9/14/2015 8:45,غرق 28 مهاجر عراقي وتلفزيون العراقيه يبث الخبر ويمر مرورا وكأنما الضحايا كوكب اخر حسبنا الله ونعم الوكيل,0,0
3546,6.43E+17,9/12/2015 21:21,اني الهجرة سمعت صديقنا آللي يشتغل سايق تكسي مهاجر   بشرفك صارلك سنة متزوج وتترك زوجتك وتهاجر المانيا شلون قبلت تتركها  ,0,0
3547,6.42E+17,9/11/2015 9:36,سافر غربا مترف وليس ابحر شمالا مجبور وليس مشى ألأميال قدميه معذور أسباب تسحب وتدفع ومصائب تجمع ولكل مهاجر قصة,1,0
3548,6.42E+17,9/11/2015 9:19,شقراء أور ية يتمنى مراهق مهاجر الإرتباط بمثلها لتلد هتلر صغير       او ربما يتفوق الخليفة بخسته    رابط ,0,0
3549,6.39E+17,9/3/2015 9:19,700 الف عراقي مهاجر بالتهريب  فقط     شوارع  بغداد فارغة شهر يديح  الوطن     شهر المهر والزفة عالبنيه حتصير اهم شي الاخيره,0,0
3550,6.37E+17,8/28/2015 13:50,غرق 200 مهاجر إثر غرق مركبهم قبال السواحل  الليبية  رابط   رابط ,0,0
3551,6.36E+17,8/24/2015 7:02,الأمم المتحدة تعلن وصول آلاف مهاجر صربيا  رابط   رابط ,0,0
3552,6.35E+17,8/22/2015 19:16,أعلن حرس السواحل الإيطالي عملية لإنقاذ 3 ألاف مهاجر قرب السواحل الليبية ,0,0
3553,6.33E+17,8/16/2015 19:34, مستخدم  مهاجر  العراق واصل المريخ وين اروح,0,0
3554,6.33E+17,8/16/2015 7:44,علمونى عنيكى اسافر علمونى افضل مهاجر  مصرى _ جمب _ مصرى _ بالعراق  وحشتينى,0,0
3555,6.29E+17,8/6/2015 10:58,علمونى عنيكى اسافر علمونى افضل مهاجر  الكينج  مصرى _ جمب _ مصرى _ بالعراق,0,0
3556,6.25E+17,7/24/2015 18:16,سنلتقي حرب    مهاجر,0,0
3557,6.25E+17,7/24/2015 10:41,غرق أربعين مهاجر  عراقي البحر المتوسط اثناء عملية تهريب  تركيا لجرز  اليونان ,0,0
3558,6.24E+17,7/21/2015 16:50,مهاجر   قلي وين ممشاك   عذبتني ربعي وناسي   أشغلتني والعين تبكي بفرقاك رأسي   الجبال الرواسي ريماس الخزرجي,0,0
